2025-02-01 03:38:10:665 810 sec: 732 operations; 1.4 current ops/sec; est completion in 2 hours 50 minutes [SCAN: Count=14, Max=2340863, Min=13776, Avg=701857.43, 90=2181119, 99=2340863, 99.9=2340863, 99.99=2340863] 
2025-02-01 03:38:20:665 820 sec: 740 operations; 0.8 current ops/sec; est completion in 2 hours 51 minutes [SCAN: Count=8, Max=2680831, Min=9120, Avg=1243428.5, 90=1568767, 99=2680831, 99.9=2680831, 99.99=2680831] 
2025-02-01 03:38:30:665 830 sec: 749 operations; 0.9 current ops/sec; est completion in 2 hours 50 minutes [SCAN: Count=9, Max=2373631, Min=7812, Avg=1174343.78, 90=1942527, 99=2373631, 99.9=2373631, 99.99=2373631] 
2025-02-01 03:38:40:665 840 sec: 760 operations; 1.1 current ops/sec; est completion in 2 hours 50 minutes [SCAN: Count=11, Max=2152447, Min=7116, Avg=887780.18, 90=1475583, 99=2152447, 99.9=2152447, 99.99=2152447] 
2025-02-01 03:38:50:665 850 sec: 775 operations; 1.5 current ops/sec; est completion in 2 hours 48 minutes [SCAN: Count=15, Max=2248703, Min=2624, Avg=643919.8, 90=1988607, 99=2248703, 99.9=2248703, 99.99=2248703] 
2025-02-01 03:39:00:665 860 sec: 784 operations; 0.9 current ops/sec; est completion in 2 hours 48 minutes [SCAN: Count=9, Max=2332671, Min=5500, Avg=1108357.56, 90=1838079, 99=2332671, 99.9=2332671, 99.99=2332671] 
2025-02-01 03:39:10:665 870 sec: 794 operations; 1 current ops/sec; est completion in 2 hours 48 minutes [SCAN: Count=10, Max=2476031, Min=5276, Avg=1045913.8, 90=2441215, 99=2476031, 99.9=2476031, 99.99=2476031] 
2025-02-01 03:39:20:665 880 sec: 807 operations; 1.3 current ops/sec; est completion in 2 hours 47 minutes [SCAN: Count=13, Max=1832959, Min=1434, Avg=731845.69, 90=1696767, 99=1832959, 99.9=1832959, 99.99=1832959] 
2025-02-01 03:39:30:665 890 sec: 821 operations; 1.4 current ops/sec; est completion in 2 hours 45 minutes [SCAN: Count=14, Max=2238463, Min=4304, Avg=699308, 90=2068479, 99=2238463, 99.9=2238463, 99.99=2238463] 
2025-02-01 03:39:40:665 900 sec: 828 operations; 0.7 current ops/sec; est completion in 2 hours 46 minutes [SCAN: Count=7, Max=2441215, Min=110848, Avg=1332923.43, 90=2242559, 99=2441215, 99.9=2441215, 99.99=2441215] 
2025-02-01 03:39:50:665 910 sec: 841 operations; 1.3 current ops/sec; est completion in 2 hours 45 minutes [SCAN: Count=13, Max=2494463, Min=4804, Avg=832569.38, 90=1883135, 99=2494463, 99.9=2494463, 99.99=2494463] 
2025-02-01 03:40:00:665 920 sec: 852 operations; 1.1 current ops/sec; est completion in 2 hours 44 minutes [SCAN: Count=11, Max=2461695, Min=4400, Avg=986364.36, 90=2289663, 99=2461695, 99.9=2461695, 99.99=2461695] 
2025-02-01 03:40:10:665 930 sec: 864 operations; 1.2 current ops/sec; est completion in 2 hours 43 minutes [SCAN: Count=12, Max=2553855, Min=5280, Avg=823571.83, 90=1835007, 99=2553855, 99.9=2553855, 99.99=2553855] 
2025-02-01 03:40:20:665 940 sec: 878 operations; 1.4 current ops/sec; est completion in 2 hours 42 minutes [SCAN: Count=14, Max=2265087, Min=2632, Avg=670432.5, 90=1882111, 99=2265087, 99.9=2265087, 99.99=2265087] 
