2025-02-01 02:50:18:537 760 sec: 755 operations; 1.4 current ops/sec; est completion in 2 hours 35 minutes [SCAN: Count=14, Max=2783231, Min=1445, Avg=826789.79, 90=2199551, 99=2783231, 99.9=2783231, 99.99=2783231] 
2025-02-01 02:50:28:537 770 sec: 770 operations; 1.5 current ops/sec; est completion in 2 hours 33 minutes [SCAN: Count=15, Max=2022399, Min=5472, Avg=707890.13, 90=1551359, 99=2022399, 99.9=2022399, 99.99=2022399] 
2025-02-01 02:50:38:537 780 sec: 779 operations; 0.9 current ops/sec; est completion in 2 hours 33 minutes [SCAN: Count=9, Max=2424831, Min=5424, Avg=986712.89, 90=2408447, 99=2424831, 99.9=2424831, 99.99=2424831] 
2025-02-01 02:50:48:537 790 sec: 792 operations; 1.3 current ops/sec; est completion in 2 hours 33 minutes [SCAN: Count=13, Max=2228223, Min=10080, Avg=739700.92, 90=1281023, 99=2228223, 99.9=2228223, 99.99=2228223] 
2025-02-01 02:50:58:537 800 sec: 801 operations; 0.9 current ops/sec; est completion in 2 hours 33 minutes [SCAN: Count=9, Max=1968127, Min=25696, Avg=1102802.67, 90=1586175, 99=1968127, 99.9=1968127, 99.99=1968127] 
2025-02-01 02:51:08:537 810 sec: 812 operations; 1.1 current ops/sec; est completion in 2 hours 32 minutes [SCAN: Count=11, Max=2203647, Min=7392, Avg=985696.18, 90=2101247, 99=2203647, 99.9=2203647, 99.99=2203647] 
2025-02-01 02:51:18:537 820 sec: 820 operations; 0.8 current ops/sec; est completion in 2 hours 33 minutes [SCAN: Count=8, Max=2615295, Min=15432, Avg=1081653.5, 90=2119679, 99=2615295, 99.9=2615295, 99.99=2615295] 
2025-02-01 02:51:28:537 830 sec: 834 operations; 1.4 current ops/sec; est completion in 2 hours 32 minutes [SCAN: Count=14, Max=2422783, Min=3348, Avg=824911.36, 90=2070527, 99=2422783, 99.9=2422783, 99.99=2422783] 
2025-02-01 02:51:38:537 840 sec: 843 operations; 0.9 current ops/sec; est completion in 2 hours 32 minutes [SCAN: Count=9, Max=2256895, Min=11800, Avg=1091804, 90=1896447, 99=2256895, 99.9=2256895, 99.99=2256895] 
2025-02-01 02:51:48:537 850 sec: 860 operations; 1.7 current ops/sec; est completion in 2 hours 30 minutes [SCAN: Count=17, Max=2394111, Min=2558, Avg=528276.29, 90=1386495, 99=2394111, 99.9=2394111, 99.99=2394111] 
2025-02-01 02:51:58:537 860 sec: 878 operations; 1.8 current ops/sec; est completion in 2 hours 28 minutes [SCAN: Count=18, Max=1997823, Min=11464, Avg=635953.33, 90=1739775, 99=1997823, 99.9=1997823, 99.99=1997823] 
