2025-02-04 19:18:16:287 930 sec: 30957 operations; 55.2 current ops/sec; est completion in 13 days 21 hours [READ: Count=553, Max=67455, Min=1092, Avg=18075.6, 90=34559, 99=55295, 99.9=64415, 99.99=67455] 
2025-02-04 19:18:26:287 940 sec: 31538 operations; 58.1 current ops/sec; est completion in 13 days 18 hours [READ: Count=580, Max=128191, Min=807, Avg=17190, 90=36287, 99=52831, 99.9=65311, 99.99=128191] 
2025-02-04 19:18:36:287 950 sec: 32108 operations; 57 current ops/sec; est completion in 13 days 16 hours [READ: Count=570, Max=73343, Min=1220, Avg=17548.95, 90=33151, 99=48895, 99.9=68159, 99.99=73343] 
2025-02-04 19:18:46:287 960 sec: 32666 operations; 55.8 current ops/sec; est completion in 13 days 14 hours [READ: Count=558, Max=110655, Min=1141, Avg=17881.41, 90=35135, 99=52511, 99.9=103679, 99.99=110655] 
2025-02-04 19:18:56:287 970 sec: 33297 operations; 63.1 current ops/sec; est completion in 13 days 11 hours [READ: Count=631, Max=85439, Min=929, Avg=15873.53, 90=33567, 99=53311, 99.9=75455, 99.99=85439] 
2025-02-04 19:19:06:287 980 sec: 33894 operations; 59.7 current ops/sec; est completion in 13 days 8 hours [READ: Count=597, Max=78847, Min=1227, Avg=16730.92, 90=33407, 99=52607, 99.9=71551, 99.99=78847] 
2025-02-04 19:19:16:287 990 sec: 34488 operations; 59.4 current ops/sec; est completion in 13 days 6 hours [READ: Count=594, Max=78911, Min=1065, Avg=16826.21, 90=32895, 99=48671, 99.9=66623, 99.99=78911] 
2025-02-04 19:19:26:287 1000 sec: 35078 operations; 59 current ops/sec; est completion in 13 days 4 hours [READ: Count=590, Max=93119, Min=1109, Avg=16899.66, 90=31695, 99=53343, 99.9=83519, 99.99=93119] 
2025-02-04 19:19:36:287 1010 sec: 35679 operations; 60.1 current ops/sec; est completion in 13 days 2 hours [READ: Count=601, Max=74879, Min=1063, Avg=16648.02, 90=32559, 99=50527, 99.9=67711, 99.99=74879] 
2025-02-04 19:19:46:287 1020 sec: 36273 operations; 59.4 current ops/sec; est completion in 13 days [READ: Count=594, Max=78911, Min=1147, Avg=16811.91, 90=32735, 99=50079, 99.9=59903, 99.99=78911] 
2025-02-04 19:19:56:287 1030 sec: 36853 operations; 58 current ops/sec; est completion in 12 days 22 hours [READ: Count=580, Max=71679, Min=1195, Avg=17258.97, 90=33535, 99=58207, 99.9=71359, 99.99=71679] 
2025-02-04 19:20:06:287 1040 sec: 37438 operations; 58.5 current ops/sec; est completion in 12 days 20 hours [READ: Count=585, Max=69631, Min=990, Avg=17059.02, 90=33791, 99=45215, 99.9=64223, 99.99=69631] 
2025-02-04 19:20:16:287 1050 sec: 38016 operations; 57.8 current ops/sec; est completion in 12 days 18 hours [READ: Count=578, Max=234879, Min=941, Avg=17297.19, 90=33951, 99=63103, 99.9=74687, 99.99=234879] 
2025-02-04 19:20:26:287 1060 sec: 38631 operations; 61.5 current ops/sec; est completion in 12 days 16 hours [READ: Count=615, Max=230399, Min=1054, Avg=16257, 90=32607, 99=58911, 99.9=82047, 99.99=230399] 
2025-02-04 19:20:36:287 1070 sec: 39249 operations; 61.8 current ops/sec; est completion in 12 days 14 hours [READ: Count=618, Max=75455, Min=991, Avg=16135.55, 90=32863, 99=55007, 99.9=66303, 99.99=75455] 
2025-02-04 19:20:46:287 1080 sec: 39857 operations; 60.8 current ops/sec; est completion in 12 days 12 hours [READ: Count=608, Max=78975, Min=1140, Avg=16454.51, 90=32831, 99=53247, 99.9=74559, 99.99=78975] 
2025-02-04 19:20:56:287 1090 sec: 40486 operations; 62.9 current ops/sec; est completion in 12 days 10 hours [READ: Count=629, Max=143615, Min=1003, Avg=15896.33, 90=32607, 99=55295, 99.9=79551, 99.99=143615] 
2025-02-04 19:21:06:287 1100 sec: 41102 operations; 61.6 current ops/sec; est completion in 12 days 9 hours [READ: Count=616, Max=74111, Min=896, Avg=16221.8, 90=31807, 99=48383, 99.9=66495, 99.99=74111] 
2025-02-04 19:21:16:287 1110 sec: 41674 operations; 57.2 current ops/sec; est completion in 12 days 7 hours [READ: Count=572, Max=84159, Min=1088, Avg=17461.55, 90=32175, 99=50399, 99.9=70911, 99.99=84159] 
2025-02-04 19:21:26:287 1120 sec: 42309 operations; 63.5 current ops/sec; est completion in 12 days 5 hours [READ: Count=635, Max=75647, Min=1135, Avg=15708.73, 90=33215, 99=52063, 99.9=63839, 99.99=75647] 
2025-02-04 19:21:36:287 1130 sec: 42924 operations; 61.5 current ops/sec; est completion in 12 days 4 hours [READ: Count=615, Max=97983, Min=860, Avg=16282.18, 90=32863, 99=51199, 99.9=88511, 99.99=97983] 
2025-02-04 19:21:46:287 1140 sec: 43549 operations; 62.5 current ops/sec; est completion in 12 days 2 hours [READ: Count=625, Max=63999, Min=996, Avg=15957.18, 90=31839, 99=47903, 99.9=57439, 99.99=63999] 
2025-02-04 19:21:56:287 1150 sec: 44179 operations; 63 current ops/sec; est completion in 12 days [READ: Count=630, Max=95743, Min=783, Avg=15852.57, 90=31551, 99=57823, 99.9=76223, 99.99=95743] 
